0.84162,-0.49976,-0.20473,0.021968
-0.0020984,-0.90943,0.41586,0.012812
-0.58458,-0.33714,-0.73797,0.014673
-0.92051,0.18983,-0.3415,0.014769
0.04414,0.35343,0.93442,0.01194
-0.46568,-0.05974,0.88294,0.014228
-0.74644,0.41491,-0.52026,0.014732
-0.38715,0.59046,-0.70815,0.012038
0.4558,-0.73224,-0.50603,0.0099174
0.5668,-0.0734,-0.82058,0.017565
0.82735,0.54981,0.11484,0.012227
0.046252,-0.74407,-0.6665,0.011824
-0.78553,0.60733,0.1187,0.016278
0.19359,-0.97584,-0.10127,0.013698
0.15088,0.55217,-0.81997,0.01512
-0.60747,0.75017,-0.26119,0.012809
-0.14328,-0.046358,0.9886,0.017281
-0.65935,0.59952,-0.45368,0.012917
0.20076,0.81065,-0.55004,0.016875
-0.31147,0.81153,0.49438,0.01609
-0.51316,0.81662,-0.26418,0.01698
-0.97191,0.21234,0.10147,0.010038
-0.96203,-0.11969,0.2453,0.013463
-0.0098741,0.90351,-0.42844,0.012524
0.30562,0.91575,0.26078,0.014851
0.32835,-0.93794,0.11161,0.010732
-0.016591,-0.84811,0.52957,0.01636
-0.81003,-0.41525,0.41402,0.013407
-0.21765,0.87494,0.43257,0.011853
-0.90772,0.023507,0.41891,0.01568
0.34935,0.47247,-0.80915,0.015206
0.85435,0.098978,-0.51019,0.012419
-0.56311,-0.53185,-0.63249,0.012744
-0.15993,-0.63444,0.75624,0.01359
0.79912,0.55092,0.24059,0.018719
0.83939,-0.030396,-0.54268,0.016643
0.22031,0.91901,-0.32694,0.012022
-0.76883,-0.10507,-0.63076,0.011382
0.34801,-0.58731,-0.73072,0.015967
0.9027,0.42632,-0.058249,0.012691
-0.049861,0.68703,-0.72491,0.012482
-0.347,-0.57769,-0.73882,0.011936
0.22428,-0.832,-0.50742,0.011303
-0.72797,-0.05295,0.68356,0.010083
0.39085,-0.17205,0.90423,0.013409
-0.80205,-0.09263,0.59003,0.016583
0.83199,-0.12832,0.53974,0.015085
-0.53784,0.75709,-0.37088,0.011307
0.42087,0.80277,-0.4224,0.014111
0.96703,0.23702,0.093144,0.018884
-0.92188,-0.27703,-0.27092,0.013823
0.2941,-0.67524,0.67643,0.014388
0.94463,0.038091,-0.32591,0.010938
-0.65245,-0.24096,-0.7185,0.014165
-0.66052,0.50853,0.55236,0.0093971
-0.61698,-0.74355,-0.25781,0.015057
0.94239,-0.18177,-0.28083,0.0091507
0.75622,0.54286,0.36529,0.013231
-0.74132,0.65843,-0.13003,0.013902
0.53022,-0.0095837,0.84781,0.01485
0.33779,0.93119,-0.13702,0.013596
0.69927,0.52563,0.48449,0.01064
-0.48481,-0.1516,-0.86138,0.013454
-0.13873,0.80561,-0.57598,0.011353
-0.90657,0.08967,-0.41241,0.016805
0.92639,-0.34898,0.1415,0.017543
0.43185,-0.89545,-0.10805,0.017233
-0.54833,-0.68121,-0.48507,0.013759
-0.22814,0.88863,-0.39786,0.011701
0.66676,-0.071477,-0.74183,0.011726
-0.77012,-0.30657,-0.5594,0.015371
0.85194,-0.52323,0.020709,0.019274
0.89884,0.25471,-0.35666,0.012107
0.27961,-0.18721,-0.94168,0.013124
0.15089,0.28656,0.94611,0.014882
-0.32304,-0.85147,0.4131,0.01275
-0.47916,0.063348,-0.87544,0.013255
0.50138,0.85191,0.15122,0.01557
-0.14548,0.96038,0.23773,0.014322
0.95219,0.055643,0.30039,0.012972
0.2461,0.56641,0.78652,0.014499
-0.7361,0.31605,-0.59856,0.011216
0.68264,-0.48226,0.54902,0.012817
-0.17618,-0.53017,0.82938,0.012625
-0.46292,-0.62621,0.62735,0.011529
0.31048,-0.94562,-0.096945,0.01251
-0.092873,0.19769,0.97585,0.012156
0.77903,0.44461,0.44209,0.018092
-0.081362,-0.99238,0.092481,0.012438
0.4161,-0.74796,0.51712,0.013731
0.63119,0.030448,0.77503,0.014672
0.52155,0.85276,0.028094,0.012299
-0.15822,-0.67842,-0.71743,0.011826
0.2645,0.56648,-0.78047,0.012527
0.089111,0.12821,-0.98774,0.015326
0.0075605,0.98187,-0.18941,0.01557
0.78345,0.61527,-0.087459,0.013023
0.67106,0.62074,0.40541,0.01707
0.64351,-0.64444,-0.41302,0.010381
-0.50355,-0.63064,-0.59054,0.014096
-0.20667,-0.94279,0.2616,0.013543
-0.29675,-0.48669,-0.82163,0.01429
-0.53507,0.75668,0.37567,0.016697
-0.71891,0.66185,0.21242,0.01097
0.46912,0.74821,0.46916,0.015308
-0.84164,0.53957,0.02257,0.012611
0.22587,-0.60186,-0.76599,0.013543
-0.61278,-0.58531,-0.53096,0.014054
-0.20415,0.96654,-0.15531,0.015091
0.097412,-0.87089,0.48174,0.013068
0.70201,-0.060493,0.70959,0.015013
0.035855,0.99668,0.073153,0.013658
0.90249,0.26531,0.3393,0.011
-0.066491,0.31967,0.94519,0.015763
0.84698,0.35747,0.39349,0.01262
0.034231,-0.30354,0.9522,0.012489
-0.11195,0.021743,-0.99348,0.015689
-0.23883,-0.81895,-0.5218,0.014511
0.50821,0.038091,-0.86039,0.012121
-0.34021,-0.92449,-0.17196,0.011409
-0.77829,-0.58118,-0.23766,0.015904
-0.8662,0.2063,-0.45513,0.009957
0.34438,-0.9107,0.22809,0.014354
0.58839,-0.77777,0.22108,0.016836
0.3129,0.3633,-0.87756,0.012249
0.17592,0.75117,0.63624,0.013206
0.2115,0.66364,0.71753,0.01474
0.69905,0.65324,-0.29086,0.013643
-0.82872,-0.47901,-0.28943,0.013204
0.42468,0.63952,0.64083,0.014888
-0.056307,-0.28737,-0.95616,0.013147
0.33743,0.60722,0.71932,0.012278
-0.28342,-0.95784,0.047001,0.011727
-0.042694,-0.11965,0.9919,0.01304
0.31496,-0.87625,0.36467,0.014077
0.12559,-0.56903,-0.81267,0.013622
-0.077922,-0.75599,-0.64993,0.015949
0.25763,-0.48294,0.83689,0.015152
-0.60372,0.23513,0.76173,0.018259
-0.21719,0.93546,-0.27882,0.013094
-0.41824,0.879,-0.229,0.012532
-0.6562,-0.68723,0.31163,0.012492
-0.27933,-0.21853,0.935,0.017742
-0.74918,0.46351,0.47317,0.018161
0.062424,0.97747,0.20165,0.014657
-0.5937,0.61289,0.52143,0.017555
0.72903,0.30438,0.61308,0.018108
0.23682,-0.94845,-0.21061,0.016374
0.53373,0.81581,-0.22267,0.01484
0.015384,-0.18826,-0.982,0.015371
-0.40953,-0.47367,-0.7797,0.015015
0.69433,-0.5605,0.45139,0.013476
0.033613,0.52796,-0.8486,0.014107
0.45082,0.84995,0.27268,0.016785
0.060978,-0.91749,-0.39307,0.011742
-0.30955,-0.066695,-0.94854,0.014159
0.72466,-0.54776,-0.41812,0.011369
0.084643,0.79759,-0.59724,0.012469
0.63435,-0.29988,0.71252,0.013249
0.20997,-0.018377,0.97754,0.012146
0.94211,0.33488,0.016717,0.011364
-0.077283,0.99673,0.023539,0.015103
0.52709,0.37172,-0.7642,0.015176
-0.36254,-0.93092,-0.044166,0.015868
-0.66795,0.5112,-0.54085,0.012216
0.72229,-0.27651,0.63391,0.013797
0.61235,-0.65426,0.44381,0.012688
0.85723,0.24132,0.45488,0.018713
-0.37196,0.37762,-0.84797,0.01538
-0.30202,0.95037,-0.074707,0.014291
-0.39507,-0.84145,-0.36862,0.01286
-0.11624,-0.82507,-0.55294,0.013383
0.02122,0.23427,-0.97194,0.014588
0.016104,0.99803,-0.060647,0.013038
-0.10455,0.96594,-0.2367,0.013006
-0.46825,0.87962,0.083695,0.013275
-0.69125,0.72184,-0.033494,0.013374
0.11347,-0.92431,0.3644,0.015882
0.62997,0.70738,0.32054,0.01381
-0.35756,0.4122,0.838,0.009448
-0.34797,0.89954,0.2641,0.013157
-0.94917,-0.31412,-0.020212,0.015556
0.52247,0.78059,-0.34309,0.014865
0.47798,-0.65099,-0.5897,0.018009
-0.89282,-0.13314,-0.43028,0.014248
0.074108,-0.72445,0.68533,0.015488
-0.27014,0.36084,0.89265,0.018176
0.2269,0.95148,-0.20783,0.015099
0.793,0.19276,-0.57793,0.016234
0.66517,-0.27637,-0.69366,0.012295
-0.99448,-0.10471,-0.0066041,0.016763
-0.11573,-0.88065,0.45941,0.013197
0.90896,-0.4161,0.025488,0.01174
-0.88621,-0.25073,-0.38957,0.016858
-0.82547,-0.52175,0.21537,0.013713
-0.31192,-0.90316,-0.29497,0.014573
-0.42935,0.83123,-0.35316,0.01131
-0.71718,-0.69377,0.0658,0.01674
0.4145,-0.85828,0.30257,0.013831
-0.84544,0.1061,-0.52342,0.015529
0.030754,-0.99834,0.048719,0.014286
-0.9385,0.28134,0.20015,0.018421
-0.74807,-0.60757,0.26693,0.01606
0.51428,-0.66834,0.53744,0.013717
0.44999,-0.5813,-0.67794,0.011982
0.78909,-0.52785,-0.31419,0.0093062
0.34613,-0.78208,-0.51821,0.018233
0.9693,-0.23309,-0.078228,0.0093533
-0.53539,-0.81971,-0.20356,0.011432
0.71478,0.34979,-0.60559,0.012339
-0.16628,-0.16813,0.97164,0.011365
0.43059,0.84964,-0.30448,0.012445
0.60594,0.70044,-0.37712,0.014409
-0.57715,0.60169,-0.55214,0.01661
0.51075,0.72634,-0.45997,0.012363
-0.085051,0.48778,-0.86881,0.012242
0.68007,0.60989,-0.40687,0.012952
-0.23775,0.91884,0.31496,0.014343
-0.48719,0.64704,0.5865,0.0097751
0.62735,0.76672,-0.13625,0.012678
0.20119,-0.8196,0.53646,0.0154
0.96682,-0.054377,-0.24959,0.014718
0.991,0.12763,0.040433,0.011004
-0.28499,0.56976,-0.77081,0.016609
0.15016,0.23714,-0.9598,0.011545
-0.37106,-0.60327,0.70596,0.014158
0.096389,0.86459,-0.49314,0.012137
0.99318,-0.10601,-0.048566,0.013941
-0.65384,-0.62829,-0.4216,0.015257
-0.63935,-0.75638,-0.13832,0.015864
-0.83267,-0.22305,-0.50686,0.011994
0.56555,-0.65179,-0.5053,0.011132
0.47007,0.31238,0.8255,0.012332
0.14572,0.82952,0.53914,0.013208
-0.16057,0.40343,-0.90081,0.016961
0.32485,0.8726,0.36475,0.015175
-0.71427,-0.67399,-0.18856,0.011679
-0.58585,-0.71922,-0.37351,0.012694
0.69259,0.71731,0.076097,0.0118
0.7289,0.18415,0.65938,0.013531
0.1519,0.5165,0.84271,0.014439
-0.36389,0.92133,0.13689,0.014645
-0.66467,0.41518,-0.62116,0.015962
-0.42731,-0.26668,-0.86388,0.014998
0.4774,0.57168,-0.66728,0.015349
-0.95394,0.26493,-0.14074,0.014218
-0.7955,-0.59493,-0.11504,0.014297
0.54396,-0.83218,-0.1076,0.011799
-0.70801,0.70076,0.087507,0.014685
-0.35099,-0.69838,0.62376,0.015793
-0.6342,0.71299,0.29908,0.014746
0.10797,-0.97497,-0.19434,0.012296
-0.81567,0.40896,-0.4092,0.010671
0.21153,-0.29106,-0.93303,0.016291
0.85224,-0.42068,-0.31098,0.01267
-0.058917,-0.48906,-0.87026,0.014675
0.78163,-0.62358,0.014327,0.010907
-0.74888,-0.55951,-0.35514,0.012811
-0.33824,0.83477,-0.43446,0.013429
0.23469,-0.95559,0.17823,0.015642
0.78181,0.58806,-0.20725,0.011443
-0.27513,-0.57106,0.77343,0.016246
-0.85489,-0.0058103,0.51878,0.0098854
0.55906,0.47096,-0.68238,0.013995
0.55073,-0.8278,0.10702,0.011444
-0.81235,0.31352,-0.49173,0.015624
-0.95014,-0.01552,0.31143,0.01198
-0.89512,0.15831,0.41677,0.011123
0.5879,-0.50263,0.63382,0.013656
-0.18517,-0.28648,-0.94002,0.013928
-0.18911,0.27006,0.94409,0.013359
0.20927,-0.88048,0.4254,0.013166
-0.44345,0.83407,0.32816,0.015067
0.23553,0.97112,0.038115,0.012753
0.88611,-0.39006,0.25032,0.01282
-0.67941,0.10036,-0.72686,0.015244
0.74333,0.50784,-0.43539,0.013302
0.5019,-0.13153,0.85486,0.01503
0.065709,-0.48105,-0.87423,0.013324
0.084405,-0.06851,0.99407,0.01532
-0.57248,0.35357,0.73977,0.013612
0.53174,-0.48326,-0.69549,0.018562
-0.14462,-0.72898,0.66908,0.016245
-0.50792,0.86111,-0.022566,0.01487
0.41353,0.90779,0.070096,0.015237
0.44577,0.14968,-0.88255,0.013686
-0.568,-0.54994,0.61232,0.014901
-0.48515,0.60059,-0.63555,0.012842
-0.80607,0.49789,-0.31993,0.015429
-0.46598,-0.88479,-0.0026298,0.0097939
0.18726,0.73627,-0.65026,0.01245
0.36485,-0.29626,0.88267,0.014718
-0.47632,-0.36177,-0.8014,0.014165
0.48439,-0.84921,0.21023,0.013006
0.31221,-0.82073,0.47846,0.013785
-0.85772,-0.51256,-0.03993,0.014692
0.17151,-0.70927,-0.68375,0.014746
-0.98803,-0.082566,-0.13028,0.0090437
0.16284,-0.25486,0.95317,0.014526
0.92758,-0.088739,-0.36293,0.017642
-0.84917,0.11095,0.51633,0.017282
-0.65739,-0.13958,0.74051,0.01796
0.75874,-0.15553,0.63256,0.012382
0.26483,0.7845,0.56074,0.01456
-0.81865,0.56497,-0.10309,0.01513
-0.93338,0.35573,-0.047497,0.010541
0.89087,0.44974,0.063939,0.018591
-0.0027031,0.91669,0.39959,0.012998
-0.42048,0.18529,0.88818,0.01721
-0.87181,-0.11202,0.47686,0.015494
-0.56163,0.54619,0.62149,0.014722
0.33045,0.024609,0.9435,0.01443
-0.4122,0.16332,-0.89633,0.013673
0.85209,-0.0051848,0.52337,0.011745
0.74798,-0.37023,0.55087,0.013044
-0.79418,-0.60754,0.013406,0.011996
0.70072,-0.3671,-0.61175,0.018849
-0.61687,-0.66482,0.42128,0.016546
-0.33291,0.8617,0.38295,0.015103
-0.69555,0.19818,0.69061,0.014095
-0.21278,0.59047,0.77851,0.014261
0.0035229,-0.58172,-0.81338,0.012903
-0.74535,-0.39774,0.53502,0.010431
-0.82943,0.22981,0.50916,0.013292
0.088625,-0.65868,-0.74718,0.014388
-0.46933,0.38492,0.79471,0.017768
-0.58413,0.081614,-0.80754,0.014377
-0.099029,0.22298,-0.96978,0.014657
-0.87473,0.30388,-0.37751,0.016914
0.25785,-0.9659,0.023368,0.017177
0.89323,-0.099284,0.43851,0.014332
0.56412,-0.41506,0.71379,0.012863
0.61037,0.03898,-0.79115,0.012818
-0.42891,-0.84105,0.32965,0.013231
-0.36158,0.052973,-0.93083,0.014542
-0.71398,0.39595,0.57746,0.013833
0.11603,0.89391,0.43297,0.015621
0.66229,-0.39531,0.63648,0.015483
0.027828,-0.42497,0.90478,0.015084
0.11722,0.61575,0.77917,0.013685
0.64687,0.3883,0.65634,0.011455
-0.63926,-0.021011,-0.7687,0.012473
0.85673,0.21748,-0.46766,0.013564
0.37379,-0.6951,-0.61409,0.01305
0.96866,0.19164,-0.15805,0.011361
0.51395,-0.18395,-0.83787,0.011652
-0.745,-0.21736,-0.63065,0.015224
0.043645,-0.53399,0.84437,0.013763
-0.12867,0.66634,0.73446,0.012152
0.25744,-0.758,-0.5993,0.012612
0.45214,-0.39853,0.79796,0.015008
0.02059,-0.98455,0.17391,0.015841
-0.66486,-0.26099,0.69989,0.010499
-0.51658,-0.45276,-0.72674,0.012336
0.083315,0.70657,0.70272,0.012972
-0.74638,-0.41413,-0.52097,0.013443
-0.45294,0.57683,0.67979,0.016763
0.8322,-0.42503,0.35609,0.012778
0.42632,0.82045,0.38094,0.010504
-0.17154,-0.98517,0.0039239,0.015217
-0.7336,-0.49707,0.46342,0.016871
0.7668,0.55439,-0.32353,0.015771
-0.74382,0.50723,-0.43526,0.016025
-0.56329,-0.8255,0.035599,0.01658
-0.39316,-0.91516,0.088952,0.016905
0.46654,-0.25558,0.84677,0.013543
0.49517,-0.86879,0.0016766,0.012564
-0.10451,-0.93388,0.34196,0.015809
-0.55412,-0.82807,-0.085143,0.014337
-0.60482,-0.7619,0.23174,0.014264
0.40835,0.74045,-0.53384,0.016264
-0.18687,0.48298,0.85546,0.012656
0.55097,0.11239,0.82692,0.011897
-0.24074,0.028926,0.97016,0.010258
0.64982,-0.75133,0.11508,0.012701
-0.42624,0.79014,0.44046,0.010121
-0.63902,0.67918,-0.36107,0.016591
-0.03666,-0.67452,-0.73734,0.014862
0.71777,-0.16724,-0.6759,0.018243
-0.06741,-0.92742,-0.3679,0.014974
0.6207,0.74023,-0.25842,0.013075
-0.14035,-0.98168,-0.12883,0.013437
-0.5617,0.68453,-0.46467,0.013078
-0.25062,0.67634,0.69264,0.015594
-0.92592,-0.22277,0.30502,0.01495
0.68451,-0.6976,-0.21166,0.011638
0.78184,-0.35324,-0.51375,0.013777
0.62475,0.36507,-0.69023,0.012968
-0.30895,-0.28023,-0.90886,0.01369
0.90866,0.023497,0.41688,0.017034
0.70618,0.70639,-0.048276,0.012307
0.79951,0.21364,0.56138,0.011309
0.1384,-0.98273,0.12279,0.013272
-0.20702,0.25994,-0.94317,0.014413
0.2771,-0.90705,-0.31698,0.011129
-0.71004,-0.52671,-0.46734,0.012749
0.50126,-0.59071,0.6323,0.013447
-0.92205,0.28662,-0.26014,0.010083
0.31327,0.81249,-0.49166,0.011722
0.39251,-0.59531,0.7011,0.013929
-0.70099,0.66857,-0.24823,0.013302
0.18864,-0.89299,-0.40863,0.016721
-0.020765,0.84329,-0.53705,0.017149
-0.40682,-0.88879,0.21106,0.012738
0.69862,-0.71546,0.0068197,0.01153
-0.11934,-0.18404,-0.97565,0.014581
0.92352,0.35822,0.13706,0.012279
-0.99801,-0.0056467,0.06276,0.0087846
0.27042,0.24916,-0.92994,0.014905
-0.12289,0.92436,0.3612,0.014486
-0.62519,0.11313,0.77223,0.009306
0.69531,0.25662,-0.67134,0.016389
0.73727,-0.66416,0.12383,0.018257
-0.99799,0.018008,-0.060727,0.017308
-0.52084,0.18264,-0.83389,0.014995
-0.65019,-0.75964,-0.014318,0.010413
0.87411,-0.12241,-0.47005,0.010332
-0.88981,-0.42659,0.16202,0.012459
-0.86652,0.28826,0.40748,0.017475
-0.44969,0.28141,-0.8477,0.012911
0.72065,-0.45958,-0.51909,0.0090682
0.15381,0.021893,-0.98786,0.011693
0.15056,-0.19013,-0.97014,0.012157
0.97509,0.074114,-0.20908,0.015672
-0.16213,0.74919,0.64221,0.015875
-0.59393,-0.14214,-0.79186,0.014624
-0.6463,-0.57342,0.50347,0.010905
0.71949,0.6339,0.28374,0.010994
0.47497,-0.85356,-0.2141,0.011543
0.078394,-0.28979,-0.95387,0.013749
0.099125,-0.86239,-0.49645,0.014335
-0.55187,0.30015,-0.77804,0.015363
-0.27678,-0.67237,-0.68652,0.015904
0.27951,0.026921,-0.95977,0.013802
0.45666,0.47589,-0.75166,0.012691
0.23491,0.10066,0.96679,0.015283
0.56185,-0.56362,-0.60552,0.010122
0.30551,-0.75363,0.58198,0.013725
-0.28475,-0.46059,0.8407,0.01336
0.94191,0.26347,0.2083,0.010558
-0.50822,-0.79964,-0.31982,0.015025
0.8762,-0.46193,0.13746,0.012116
-0.065696,0.59333,-0.80227,0.015568
0.25462,0.21955,0.94179,0.014856
0.14977,-0.9408,-0.30408,0.014092
0.42912,-0.8033,-0.41299,0.011712
0.71236,-0.62781,-0.31369,0.021693
0.3821,-0.39654,-0.83472,0.017064
0.84923,-0.3333,-0.40954,0.0085791
-0.25371,-0.96341,-0.0864,0.013869
0.2154,0.13299,-0.96743,0.015627
0.76107,-0.60271,0.23983,0.013254
0.33409,0.14246,-0.93171,0.011909
0.10603,0.91837,-0.38125,0.016576
0.33629,0.9417,-0.010216,0.01369
-0.93024,-0.033037,-0.36546,0.016607
-0.4265,-0.049848,-0.90312,0.013992
-0.31786,-0.89978,0.29894,0.016074
-0.33232,0.11026,0.9367,0.014049
-0.85834,-0.42494,0.28755,0.015519
0.38881,0.72868,0.56379,0.012255
-0.27712,-0.86809,-0.41186,0.014462
-0.62249,0.43534,0.65037,0.018278
-0.034045,0.77055,-0.63647,0.013249
-0.35679,-0.014482,0.93407,0.018292
-0.28608,-0.3421,0.89506,0.011682
0.60401,-0.58286,0.54356,0.015403
-0.87478,-0.3259,0.35855,0.013052
-0.52178,0.46926,0.71242,0.010025
0.93114,0.28149,-0.23182,0.013867
0.40708,-0.67688,0.61329,0.014225
-0.097873,0.8748,0.4745,0.01564
0.70443,0.03756,-0.70878,0.016962
0.12062,0.44522,-0.88726,0.012501
0.60829,0.5995,0.52017,0.014711
-0.19208,0.81851,0.54143,0.014338
-0.82691,0.40788,0.3871,0.01482
-0.94189,0.3271,0.0765,0.01357
0.57717,-0.20616,0.79017,0.013656
-0.17953,-0.49193,-0.85192,0.012759
-0.68984,0.57038,0.44585,0.014939
0.45205,-0.29168,-0.84295,0.012843
0.87992,0.36542,-0.30366,0.016072
-0.54859,-0.6419,0.53573,0.015318
0.89244,0.3644,0.26601,0.019288
0.11932,0.98299,-0.13964,0.013112
-0.3157,0.92886,-0.19376,0.012834
0.51186,-0.79876,-0.31618,0.011149
-0.25649,0.94801,0.1884,0.013533
-0.97036,0.24081,-0.020261,0.017983
0.39555,-0.8632,-0.31372,0.018165
0.020083,0.55536,0.83137,0.012264
0.12281,-0.96138,0.2463,0.012312
0.7605,-0.055539,-0.64696,0.011647
0.68039,-0.69546,0.2311,0.011449
-0.00035588,0.94998,-0.31232,0.012495
-0.40206,0.73488,0.54617,0.016262
0.85812,0.1176,0.49981,0.013341
0.19198,0.95422,0.22938,0.013997
-0.19967,-0.75539,-0.62412,0.0135
-0.13011,-0.81149,0.56969,0.011759
0.053291,0.78936,0.61161,0.016081
-0.62025,0.20109,-0.75819,0.011814
-0.98259,0.043295,-0.18068,0.015894
-0.62506,-0.77153,0.11852,0.013089
0.88208,-0.30942,0.35523,0.016038
-0.18261,-0.41482,0.89139,0.016445
0.61878,0.78549,-0.01083,0.01668
-0.11865,0.075732,0.99004,0.013775
-0.94254,0.099297,0.319,0.016146
